context,requests,variant,aggregate_decode_tokens_per_second_median,aggregate_decode_tokens_per_second_minimum,aggregate_decode_tokens_per_second_maximum,mean_request_ttft_seconds_median,mean_request_ttft_seconds_minimum,mean_request_ttft_seconds_maximum,mean_request_tpot_seconds_median,mean_request_tpot_seconds_minimum,mean_request_tpot_seconds_maximum,generation_seconds_median,generation_seconds_minimum,generation_seconds_maximum
256,8,block8,29.2586746315606,28.59515757706269,29.580921529338774,0.37978582305368036,0.3788978903030511,0.3866647974064108,0.2976659471668037,0.2945210379298909,0.3028548630494957,2.5819994170451537,2.565641334047541,2.6215979158878326
256,8,block16,37.555018446166144,37.15073642231907,38.346496788934104,0.3671412084950134,0.36085408861981705,0.36976018745917827,0.23902409151612247,0.23488665029539593,0.24126194346380153,2.130807937006466,2.1022962499409914,2.14694479200989
256,8,block32,42.51345090089756,40.79907660910583,43.01416788869852,0.3572496822744142,0.35341446846723557,0.35923322892631404,0.21421968302456662,0.2120180825877469,0.2220367715885264,1.9405778540531173,1.9198984161484987,1.9953295839950442
512,1,stock,46.00337562506243,42.087268041531814,46.316731116250715,0.15499468753114343,0.154212832916528,0.16426920797675848,0.021738708368502557,0.021591493992933204,0.02376195226263787,0.3092073539737612,0.3062333748675883,0.3206833328586072
512,1,contiguous,46.47358620839056,42.67282247789141,47.234344774806814,0.16076331248041242,0.15562575007788837,0.16793408314697444,0.02151921428074794,0.021172071441209743,0.02343588086244251,0.311687667039223,0.30389145808294415,0.3297291658818722
512,1,dynamic,44.02755829903262,36.90308452997145,44.90667446255857,0.1554750205250457,0.15495841694064438,0.16659133392386138,0.022715812499102737,0.02226935712886708,0.027099714281835725,0.3199584169778973,0.3111086250282824,0.35393383307382464
512,1,block8,20.47734588551726,19.470578720597977,21.069228237319294,0.1784098750213161,0.16723445802927017,0.1825230831746012,0.04883639878659908,0.04746526785727058,0.05136106542444655,0.518849250045605,0.5089553750585765,0.5396487079560757
512,1,block16,28.49995528100294,27.03466856529387,28.706476018427807,0.16352535400073975,0.16074995906092227,0.1713353330269456,0.03508926791671131,0.034836577284815054,0.03699099997590695,0.4089612294919789,0.4072622910607606,0.43027233285829425
512,1,block32,34.50376679483365,33.15578533919389,34.8785499422648,0.16305583354551345,0.15810241689905524,0.1724671251140535,0.02898366072414709,0.02867243455589882,0.03016220242716372,0.3646203124662861,0.3609456669073552,0.38360254210419953
512,2,stock,46.86829360801015,44.8055081463189,48.71148686259221,0.2399146561510861,0.23050302057527006,0.24098381295334548,0.052036455350129726,0.05057967264604356,0.05418642257739391,0.6093790829181671,0.6037201250437647,0.6299054999835789
512,2,contiguous,46.705843987794665,43.095139031907856,48.21819428148037,0.238402291724924,0.23234075005166233,0.2438928751507774,0.052358989570555944,0.051033967274374196,0.05595511306143765,0.6164034169632941,0.6020960409659892,0.6424819580279291
512,2,dynamic,45.52801018123034,44.766001777385355,47.842066517015944,0.24029496870934963,0.23177308298181742,0.24388970842119306,0.053486019323047786,0.05138481842420463,0.05422311598834183,0.6262426249450073,0.6010935408994555,0.6284927499946207
512,2,block8,21.475742845410075,20.862398132224854,22.2599153610935,0.263764395902399,0.2614739580312744,0.27633270842488855,0.10188384971115738,0.0986530505553154,0.10480738991671906,0.998399208416231,0.9892995418049395,1.017890791874379
512,2,block16,28.725959037122585,25.963310297147178,29.54038590127642,0.24837146897334605,0.24361352156847715,0.2511071868939325,0.07874034375085362,0.07689850592786181,0.08605099100220416,0.8139403545064852,0.8056535408832133,0.8657646251376718
512,2,block32,36.0449493696503,35.916364911254156,36.42584016364533,0.2443130729952827,0.24300012539606541,0.24684322834946215,0.06472249997646681,0.06429819942318968,0.06497531244531274,0.7109562294790521,0.7075564169790596,0.7119839580263942
512,4,stock,46.84204646232066,45.58108356528657,49.439890893774184,0.3938154220522847,0.3912520838784985,0.3992502390174195,0.11383925895955013,0.10921372170560062,0.11644394047159169,1.2255583750084043,1.184819292044267,1.2374126659706235
512,4,contiguous,48.59947944854486,46.50192068489342,50.02753007238841,0.4044106825022027,0.39606303127948195,0.41153680230490863,0.11071286755447676,0.10864913838616173,0.11418669052155955,1.2114706878783181,1.1858729999512434,1.235664416803047
512,4,dynamic,45.90446513689272,38.981071923810354,48.76647313846274,0.39552679125336,0.3878232605056837,0.4000411358429119,0.11577220014130164,0.11059401189309678,0.13093013843587997,1.2344881454482675,1.1926283750217408,1.3447637499775738
512,4,block8,21.585333023465033,21.28010537453319,21.8513021423193,0.4410306097997818,0.43518868705723435,0.44605220860103145,0.21154974626759732,0.20937848813732024,0.21406044193177617,1.9880664586089551,1.9740298329852521,2.012638500193134
512,4,block16,29.84341072886702,28.941760069353784,30.402059085608453,0.41320507298223674,0.41182588518131524,0.420271395589225,0.16135835786865627,0.15896016371802293,0.16522109368816018,1.594109958037734,1.5743970829062164,1.620814082911238
512,4,block32,35.889017375444396,34.94755865098857,37.11730237456454,0.40130977611988783,0.400216291367542,0.4064188853953965,0.13926582143592114,0.1356562544242479,0.14236061306603784,1.4158575835172087,1.3904633328784257,1.4419389578979462
512,8,stock,48.91671245004485,45.88835865454228,50.51807339866092,0.6996404453529976,0.6986451715929434,0.7162572450761218,0.23076759525325283,0.22480340554362296,0.24416252155372475,2.3846472916193306,2.339672082802281,2.492812667042017
512,8,contiguous,50.42468767025652,43.48286488861768,52.220648095093736,0.7283653983467957,0.7015781975351274,0.8130145783070475,0.22583516182826965,0.22009654615041135,0.2496702827297018,2.4160522504244,2.3075355000328273,2.6395314580295235
512,8,dynamic,48.955697168931174,44.95957501726718,50.38658962730567,0.7021642472682288,0.6988750880991574,0.7186090882751159,0.23161203422517115,0.22519983331689478,0.2479569836286828,2.391239457880147,2.3433165829628706,2.5176820000633597
512,8,block8,21.468054354056854,17.51084349683542,21.957456614360236,0.7892577059537871,0.7714872081705835,0.8261487495037727,0.4331452105813826,0.42551648657120367,0.5191651064129214,4.004292437573895,3.9269382918719202,4.562068791827187
512,8,block16,28.47726581018422,24.89455101489075,30.206015806490885,0.7355962319707032,0.7312030471221078,0.7443967607978266,0.34558775744517334,0.3289251674224423,0.3843309367699216,3.2700891454005614,3.146849833894521,3.546809834195301
512,8,block32,36.65890625179346,36.06019218810177,37.058758811606886,0.72026016410382,0.715809380315477,0.7369518276827876,0.2833089880982048,0.2806294055356245,0.28684182667971725,2.794852937455289,2.7776200419757515,2.8416720000095665
1024,1,stock,41.25543574309139,39.38609256302928,42.463478446199765,0.37462756247259676,0.3662658338434994,0.3752462500706315,0.024240755925088057,0.023551178563918387,0.025391583430713842,0.543748291907832,0.5360291248653084,0.5458144580479711
1024,1,contiguous,41.921347603296496,41.277032886146465,43.05616790116029,0.37713216652628034,0.3672817498445511,0.38143770792521536,0.02385616972709873,0.023226726134972914,0.024228267837315798,0.5452970205806196,0.5298783329781145,0.5501086248550564
1024,1,dynamic,39.17561353939773,38.525721487918034,42.288747502003375,0.3765200830530375,0.36679862486198545,0.3800735839176923,0.0255283899272659,0.02364829758049122,0.025958065542259386,0.5504450624575838,0.5393070001155138,0.561211708933115
1024,1,block8,14.628926883143556,13.897580613132634,14.99027771099731,0.4018690624507144,0.3927389590535313,0.40540291578508914,0.06835931850530738,0.06671148215952728,0.07195685112050601,0.8818901248741895,0.8707719170488417,0.8976536670234054
1024,1,block16,20.918815695189295,20.38720397655289,21.388133158859947,0.3896107915788889,0.3776800420600921,0.3942015408538282,0.04780572621218328,0.046756428599889786,0.04905204770953527,0.7233547499636188,0.7127726669423282,0.7286229589954019
1024,1,block32,27.81055788990526,27.308418887231273,28.372847581903837,0.37675695854704827,0.37146212509833276,0.3830349170602858,0.03595950291492045,0.03524664287189288,0.03662063683649259,0.6282924375263974,0.6232799170538783,0.6376537079922855
